date,store_id,product_id,inventory_level,reorder_point,eoq,stockout_units,is_stockout
2023-12-05,store_4,p01,167,108,113,0,0
2023-12-06,store_4,p01,153,108,113,0,0
2023-12-07,store_4,p01,141,108,113,0,0
2023-12-08,store_4,p01,124,108,113,0,0
2023-12-09,store_4,p01,211,108,113,0,0
2023-12-10,store_4,p01,186,108,113,0,0
2023-12-11,store_4,p01,166,108,113,0,0
2023-12-12,store_4,p01,140,108,113,0,0
2023-12-13,store_4,p01,123,108,113,0,0
2023-12-14,store_4,p01,204,108,113,0,0
2023-12-15,store_4,p01,193,108,113,0,0
2023-12-16,store_4,p01,171,108,113,0,0
2023-12-17,store_4,p01,155,108,113,0,0
2023-12-18,store_4,p01,126,108,113,0,0
2023-12-19,store_4,p01,115,108,113,0,0
2023-12-20,store_4,p01,205,108,113,0,0
2023-12-21,store_4,p01,180,108,113,0,0
2023-12-22,store_4,p01,154,108,113,0,0
2023-12-23,store_4,p01,126,108,113,0,0
2023-12-24,store_4,p01,208,108,113,0,0
2023-12-25,store_4,p01,189,108,113,0,0
2023-12-26,store_4,p01,173,108,113,0,0
2023-12-27,store_4,p01,160,108,113,0,0
2023-12-28,store_4,p01,136,108,113,0,0
2023-12-29,store_4,p01,221,108,113,0,0
2023-12-30,store_4,p01,199,108,113,0,0
2023-12-31,store_4,p01,176,108,113,0,0
2024-01-01,store_4,p01,155,108,113,0,0
2024-01-02,store_4,p01,133,108,113,0,0
2024-01-03,store_4,p01,117,108,113,0,0
2024-01-04,store_4,p01,211,108,113,0,0
2024-01-05,store_4,p01,190,108,113,0,0
2024-01-06,store_4,p01,173,108,113,0,0
2024-01-07,store_4,p01,147,108,113,0,0
2024-01-08,store_4,p01,125,108,113,0,0
2024-01-09,store_4,p01,218,108,113,0,0
2024-01-10,store_4,p01,192,108,113,0,0
2024-01-11,store_4,p01,181,108,113,0,0
2024-01-12,store_4,p01,169,108,113,0,0
2024-01-13,store_4,p01,139,108,113,0,0
2024-01-14,store_4,p01,220,108,113,0,0
2024-01-15,store_4,p01,199,108,113,0,0
2024-01-16,store_4,p01,170,108,113,0,0
2024-01-17,store_4,p01,141,108,113,0,0
2024-01-18,store_4,p01,121,108,113,0,0
2024-01-19,store_4,p01,220,108,113,0,0
2024-01-20,store_4,p01,190,108,113,0,0
2024-01-21,store_4,p01,169,108,113,0,0
2024-01-22,store_4,p01,158,108,113,0,0
2024-01-23,store_4,p01,142,108,113,0,0
2024-01-24,store_4,p01,127,108,113,0,0
2024-01-25,store_4,p01,220,108,113,0,0
2024-01-26,store_4,p01,200,108,113,0,0
2024-01-27,store_4,p01,176,108,113,0,0
2024-01-28,store_4,p01,147,108,113,0,0
2024-01-29,store_4,p01,131,108,113,0,0
2024-01-30,store_4,p01,205,108,113,0,0
2024-01-31,store_4,p01,190,108,113,0,0
2024-02-01,store_4,p01,174,108,113,0,0
2024-02-02,store_4,p01,149,108,113,0,0
2024-02-03,store_4,p01,127,108,113,0,0
2024-02-04,store_4,p01,109,108,113,0,0
2024-02-05,store_4,p01,207,108,113,0,0
2024-02-06,store_4,p01,193,108,113,0,0
2024-02-07,store_4,p01,178,108,113,0,0
2024-02-08,store_4,p01,163,108,113,0,0
2024-02-09,store_4,p01,150,108,113,0,0
2024-02-10,store_4,p01,123,108,113,0,0
2024-02-11,store_4,p01,213,108,113,0,0
2024-02-12,store_4,p01,181,108,113,0,0
2024-02-13,store_4,p01,162,108,113,0,0
2024-02-14,store_4,p01,149,108,113,0,0
2024-02-15,store_4,p01,133,108,113,0,0
2024-02-16,store_4,p01,209,108,113,0,0
2024-02-17,store_4,p01,188,108,113,0,0
2024-02-18,store_4,p01,162,108,113,0,0
2024-02-19,store_4,p01,144,108,113,0,0
2024-02-20,store_4,p01,136,108,113,0,0
2024-02-21,store_4,p01,126,108,113,0,0
2024-02-22,store_4,p01,215,108,113,0,0
2024-02-23,store_4,p01,211,108,113,0,0
2024-02-24,store_4,p01,189,108,113,0,0
2024-02-25,store_4,p01,153,108,113,0,0
2024-02-26,store_4,p01,135,108,113,0,0
2024-02-27,store_4,p01,123,108,113,0,0
2024-02-28,store_4,p01,112,108,113,0,0
2024-02-29,store_4,p01,210,108,113,0,0
2024-03-01,store_4,p01,196,108,113,0,0
2024-03-02,store_4,p01,178,108,113,0,0
2024-03-03,store_4,p01,158,108,113,0,0
2024-03-04,store_4,p01,141,108,113,0,0
2024-03-05,store_4,p01,130,108,113,0,0
2024-03-06,store_4,p01,117,108,113,0,0
2024-03-07,store_4,p01,215,108,113,0,0
2024-03-08,store_4,p01,200,108,113,0,0
2024-03-09,store_4,p01,184,108,113,0,0
2024-03-10,store_4,p01,165,108,113,0,0
2024-03-11,store_4,p01,144,108,113,0,0
2024-03-12,store_4,p01,128,108,113,0,0
2024-03-13,store_4,p01,112,108,113,0,0
2024-03-14,store_4,p01,211,108,113,0,0
2024-03-15,store_4,p01,195,108,113,0,0
2024-03-16,store_4,p01,179,108,113,0,0
2024-03-17,store_4,p01,155,108,113,0,0
2024-03-18,store_4,p01,142,108,113,0,0
2024-03-19,store_4,p01,132,108,113,0,0
2024-03-20,store_4,p01,117,108,113,0,0
2024-03-21,store_4,p01,215,108,113,0,0
2024-03-22,store_4,p01,207,108,113,0,0
2024-03-23,store_4,p01,193,108,113,0,0
2024-03-24,store_4,p01,177,108,113,0,0
2024-03-25,store_4,p01,162,108,113,0,0
2024-03-26,store_4,p01,137,108,113,0,0
2024-03-27,store_4,p01,124,108,113,0,0
2024-03-28,store_4,p01,220,108,113,0,0
2024-03-29,store_4,p01,197,108,113,0,0
2024-03-30,store_4,p01,175,108,113,0,0
2024-03-31,store_4,p01,161,108,113,0,0
2024-04-01,store_4,p01,153,108,113,0,0
2024-04-02,store_4,p01,143,108,113,0,0
2024-04-03,store_4,p01,130,108,113,0,0
2024-04-04,store_4,p01,116,108,113,0,0
2024-04-05,store_4,p01,110,108,113,0,0
2024-04-06,store_4,p01,201,108,113,0,0
2024-04-07,store_4,p01,186,108,113,0,0
2024-04-08,store_4,p01,174,108,113,0,0
2024-04-09,store_4,p01,163,108,113,0,0
2024-04-10,store_4,p01,154,108,113,0,0
2024-04-11,store_4,p01,145,108,113,0,0
2024-04-12,store_4,p01,131,108,113,0,0
2024-04-13,store_4,p01,119,108,113,0,0
2024-04-14,store_4,p01,215,108,113,0,0
2024-04-15,store_4,p01,205,108,113,0,0
2024-04-16,store_4,p01,189,108,113,0,0
2024-04-17,store_4,p01,173,108,113,0,0
2024-04-18,store_4,p01,163,108,113,0,0
2024-04-19,store_4,p01,154,108,113,0,0
2024-04-20,store_4,p01,143,108,113,0,0
2024-04-21,store_4,p01,127,108,113,0,0
2024-04-22,store_4,p01,116,108,113,0,0
2024-04-23,store_4,p01,220,108,113,0,0
2024-04-24,store_4,p01,213,108,113,0,0
2024-04-25,store_4,p01,200,108,113,0,0
2024-04-26,store_4,p01,182,108,113,0,0
2024-04-27,store_4,p01,166,108,113,0,0
2024-04-28,store_4,p01,152,108,113,0,0
2024-04-29,store_4,p01,146,108,113,0,0
2024-04-30,store_4,p01,139,108,113,0,0
2024-05-01,store_4,p01,128,108,113,0,0
2024-05-02,store_4,p01,116,108,113,0,0
2024-05-03,store_4,p01,109,108,113,0,0
2024-05-04,store_4,p01,215,108,113,0,0
2024-05-05,store_4,p01,207,108,113,0,0
2024-05-06,store_4,p01,192,108,113,0,0
2024-05-07,store_4,p01,181,108,113,0,0
2024-05-08,store_4,p01,171,108,113,0,0
2024-05-09,store_4,p01,168,108,113,0,0
2024-05-10,store_4,p01,158,108,113,0,0
2024-05-11,store_4,p01,143,108,113,0,0
2024-05-12,store_4,p01,130,108,113,0,0
2024-05-13,store_4,p01,122,108,113,0,0
2024-05-14,store_4,p01,112,108,113,0,0
2024-05-15,store_4,p01,217,108,113,0,0
2024-05-16,store_4,p01,205,108,113,0,0
2024-05-17,store_4,p01,198,108,113,0,0
2024-05-18,store_4,p01,189,108,113,0,0
2024-05-19,store_4,p01,170,108,113,0,0
2024-05-20,store_4,p01,158,108,113,0,0
2024-05-21,store_4,p01,151,108,113,0,0
2024-05-22,store_4,p01,144,108,113,0,0
2024-05-23,store_4,p01,139,108,113,0,0
2024-05-24,store_4,p01,131,108,113,0,0
2024-05-25,store_4,p01,118,108,113,0,0
2024-05-26,store_4,p01,220,108,113,0,0
2024-05-27,store_4,p01,212,108,113,0,0
2024-05-28,store_4,p01,207,108,113,0,0
2024-05-29,store_4,p01,189,108,113,0,0
2024-05-30,store_4,p01,182,108,113,0,0
2024-05-31,store_4,p01,176,108,113,0,0
2024-06-01,store_4,p01,165,108,113,0,0
2024-06-02,store_4,p01,159,108,113,0,0
2024-06-03,store_4,p01,148,108,113,0,0
2024-06-04,store_4,p01,140,108,113,0,0
2024-06-05,store_4,p01,133,108,113,0,0
2024-06-06,store_4,p01,122,108,113,0,0
2024-06-07,store_4,p01,114,108,113,0,0
2024-06-08,store_4,p01,218,108,113,0,0
2024-06-09,store_4,p01,197,108,113,0,0
2024-06-10,store_4,p01,181,108,113,0,0
2024-06-11,store_4,p01,175,108,113,0,0
2024-06-12,store_4,p01,170,108,113,0,0
2024-06-13,store_4,p01,161,108,113,0,0
2024-06-14,store_4,p01,156,108,113,0,0
2024-06-15,store_4,p01,146,108,113,0,0
2024-06-16,store_4,p01,131,108,113,0,0
2024-06-17,store_4,p01,126,108,113,0,0
2024-06-18,store_4,p01,118,108,113,0,0
2024-06-19,store_4,p01,221,108,113,0,0
2024-06-20,store_4,p01,217,108,113,0,0
2024-06-21,store_4,p01,206,108,113,0,0
2024-06-22,store_4,p01,197,108,113,0,0
2024-06-23,store_4,p01,192,108,113,0,0
2024-06-24,store_4,p01,186,108,113,0,0
2024-06-25,store_4,p01,178,108,113,0,0
2024-06-26,store_4,p01,168,108,113,0,0
2024-06-27,store_4,p01,164,108,113,0,0
2024-06-28,store_4,p01,156,108,113,0,0
2024-06-29,store_4,p01,143,108,113,0,0
2024-06-30,store_4,p01,129,108,113,0,0
2024-07-01,store_4,p01,122,108,113,0,0
2024-07-02,store_4,p01,114,108,113,0,0
2024-07-03,store_4,p01,110,108,113,0,0
2024-07-04,store_4,p01,214,108,113,0,0
2024-07-05,store_4,p01,204,108,113,0,0
2024-07-06,store_4,p01,190,108,113,0,0
2024-07-07,store_4,p01,180,108,113,0,0
2024-07-08,store_4,p01,172,108,113,0,0
2024-07-09,store_4,p01,165,108,113,0,0
2024-07-10,store_4,p01,157,108,113,0,0
2024-07-11,store_4,p01,149,108,113,0,0
2024-07-12,store_4,p01,144,108,113,0,0
2024-07-13,store_4,p01,130,108,113,0,0
2024-07-14,store_4,p01,116,108,113,0,0
2024-07-15,store_4,p01,218,108,113,0,0
2024-07-16,store_4,p01,208,108,113,0,0
2024-07-17,store_4,p01,200,108,113,0,0
2024-07-18,store_4,p01,188,108,113,0,0
2024-07-19,store_4,p01,177,108,113,0,0
2024-07-20,store_4,p01,166,108,113,0,0
2024-07-21,store_4,p01,154,108,113,0,0
2024-07-22,store_4,p01,145,108,113,0,0
2024-07-23,store_4,p01,138,108,113,0,0
2024-07-24,store_4,p01,131,108,113,0,0
2024-07-25,store_4,p01,119,108,113,0,0
2024-07-26,store_4,p01,221,108,113,0,0
2024-07-27,store_4,p01,210,108,113,0,0
2024-07-28,store_4,p01,196,108,113,0,0
2024-07-29,store_4,p01,184,108,113,0,0
2024-07-30,store_4,p01,177,108,113,0,0
2024-07-31,store_4,p01,169,108,113,0,0
2024-08-01,store_4,p01,163,108,113,0,0
2024-08-02,store_4,p01,151,108,113,0,0
2024-08-03,store_4,p01,144,108,113,0,0
2024-08-04,store_4,p01,124,108,113,0,0
2024-08-05,store_4,p01,115,108,113,0,0
2024-08-06,store_4,p01,218,108,113,0,0
2024-08-07,store_4,p01,207,108,113,0,0
2024-08-08,store_4,p01,198,108,113,0,0
2024-08-09,store_4,p01,186,108,113,0,0
2024-08-10,store_4,p01,168,108,113,0,0
2024-08-11,store_4,p01,159,108,113,0,0
2024-08-12,store_4,p01,144,108,113,0,0
2024-08-13,store_4,p01,132,108,113,0,0
2024-08-14,store_4,p01,125,108,113,0,0
2024-08-15,store_4,p01,111,108,113,0,0
2024-08-16,store_4,p01,215,108,113,0,0
2024-08-17,store_4,p01,204,108,113,0,0
2024-08-18,store_4,p01,193,108,113,0,0
2024-08-19,store_4,p01,182,108,113,0,0
2024-08-20,store_4,p01,170,108,113,0,0
2024-08-21,store_4,p01,159,108,113,0,0
2024-08-22,store_4,p01,148,108,113,0,0
2024-08-23,store_4,p01,138,108,113,0,0
2024-08-24,store_4,p01,123,108,113,0,0
2024-08-25,store_4,p01,114,108,113,0,0
2024-08-26,store_4,p01,217,108,113,0,0
2024-08-27,store_4,p01,203,108,113,0,0
2024-08-28,store_4,p01,192,108,113,0,0
2024-08-29,store_4,p01,180,108,113,0,0
2024-08-30,store_4,p01,161,108,113,0,0
2024-08-31,store_4,p01,145,108,113,0,0
2024-09-01,store_4,p01,126,108,113,0,0
2024-09-02,store_4,p01,111,108,113,0,0
2024-09-03,store_4,p01,213,108,113,0,0
2024-09-04,store_4,p01,195,108,113,0,0
2024-09-05,store_4,p01,181,108,113,0,0
2024-09-06,store_4,p01,163,108,113,0,0
2024-09-07,store_4,p01,150,108,113,0,0
2024-09-08,store_4,p01,131,108,113,0,0
2024-09-09,store_4,p01,120,108,113,0,0
2024-09-10,store_4,p01,218,108,113,0,0
2024-09-11,store_4,p01,208,108,113,0,0
2024-09-12,store_4,p01,193,108,113,0,0
2024-09-13,store_4,p01,177,108,113,0,0
2024-09-14,store_4,p01,164,108,113,0,0
2024-09-15,store_4,p01,152,108,113,0,0
2024-09-16,store_4,p01,139,108,113,0,0
2024-09-17,store_4,p01,128,108,113,0,0
2024-09-18,store_4,p01,115,108,113,0,0
2024-09-19,store_4,p01,214,108,113,0,0
2024-09-20,store_4,p01,193,108,113,0,0
2024-09-21,store_4,p01,172,108,113,0,0
2024-09-22,store_4,p01,159,108,113,0,0
2024-09-23,store_4,p01,146,108,113,0,0
2024-09-24,store_4,p01,137,108,113,0,0
2024-09-25,store_4,p01,116,108,113,0,0
2024-09-26,store_4,p01,215,108,113,0,0
2024-09-27,store_4,p01,204,108,113,0,0
2024-09-28,store_4,p01,188,108,113,0,0
2024-09-29,store_4,p01,171,108,113,0,0
2024-09-30,store_4,p01,153,108,113,0,0
2024-10-01,store_4,p01,139,108,113,0,0
2024-10-02,store_4,p01,121,108,113,0,0
2024-10-03,store_4,p01,219,108,113,0,0
2024-10-04,store_4,p01,194,108,113,0,0
2024-10-05,store_4,p01,174,108,113,0,0
2024-10-06,store_4,p01,156,108,113,0,0
2024-10-07,store_4,p01,144,108,113,0,0
2024-10-08,store_4,p01,122,108,113,0,0
2024-10-09,store_4,p01,212,108,113,0,0
2024-10-10,store_4,p01,186,108,113,0,0
2024-10-11,store_4,p01,175,108,113,0,0
2024-10-12,store_4,p01,151,108,113,0,0
2024-10-13,store_4,p01,126,108,113,0,0
2024-10-14,store_4,p01,112,108,113,0,0
2024-10-15,store_4,p01,207,108,113,0,0
2024-10-16,store_4,p01,186,108,113,0,0
2024-10-17,store_4,p01,165,108,113,0,0
2024-10-18,store_4,p01,151,108,113,0,0
2024-10-19,store_4,p01,133,108,113,0,0
2024-10-20,store_4,p01,220,108,113,0,0
2024-10-21,store_4,p01,209,108,113,0,0
2024-10-22,store_4,p01,189,108,113,0,0
2024-10-23,store_4,p01,168,108,113,0,0
2024-10-24,store_4,p01,151,108,113,0,0
2024-10-25,store_4,p01,135,108,113,0,0
2024-10-26,store_4,p01,218,108,113,0,0
2024-10-27,store_4,p01,205,108,113,0,0
2024-10-28,store_4,p01,190,108,113,0,0
2024-10-29,store_4,p01,167,108,113,0,0
2024-10-30,store_4,p01,145,108,113,0,0
2024-10-31,store_4,p01,124,108,113,0,0
2024-11-01,store_4,p01,219,108,113,0,0
2024-11-02,store_4,p01,183,108,113,0,0
2024-11-03,store_4,p01,167,108,113,0,0
2024-11-04,store_4,p01,134,108,113,0,0
2024-11-05,store_4,p01,116,108,113,0,0
2024-11-06,store_4,p01,214,108,113,0,0
2024-11-07,store_4,p01,193,108,113,0,0
2024-11-08,store_4,p01,178,108,113,0,0
2024-11-09,store_4,p01,158,108,113,0,0
2024-11-10,store_4,p01,129,108,113,0,0
2024-11-11,store_4,p01,112,108,113,0,0
2024-11-12,store_4,p01,196,108,113,0,0
2024-11-13,store_4,p01,187,108,113,0,0
2024-11-14,store_4,p01,157,108,113,0,0
2024-11-15,store_4,p01,132,108,113,0,0
2024-11-16,store_4,p01,111,108,113,0,0
2024-11-17,store_4,p01,194,108,113,0,0
2024-11-18,store_4,p01,169,108,113,0,0
2024-11-19,store_4,p01,145,108,113,0,0
2024-11-20,store_4,p01,117,108,113,0,0
2024-11-21,store_4,p01,202,108,113,0,0
2024-11-22,store_4,p01,183,108,113,0,0
2024-11-23,store_4,p01,152,108,113,0,0
2024-11-24,store_4,p01,129,108,113,0,0
2024-11-25,store_4,p01,213,108,113,0,0
2024-11-26,store_4,p01,194,108,113,0,0
2024-11-27,store_4,p01,173,108,113,0,0
2024-11-28,store_4,p01,153,108,113,0,0
2024-11-29,store_4,p01,139,108,113,0,0
2024-11-30,store_4,p01,116,108,113,0,0
2024-12-01,store_4,p01,209,108,113,0,0
2024-12-02,store_4,p01,191,108,113,0,0
2024-12-03,store_4,p01,172,108,113,0,0
2024-12-04,store_4,p01,149,108,113,0,0
2024-12-05,store_4,p01,129,108,113,0,0
2024-12-06,store_4,p01,110,108,113,0,0
2024-12-07,store_4,p01,200,108,113,0,0
2024-12-08,store_4,p01,179,108,113,0,0
2024-12-09,store_4,p01,157,108,113,0,0
2024-12-10,store_4,p01,139,108,113,0,0
2024-12-11,store_4,p01,121,108,113,0,0
2024-12-12,store_4,p01,216,108,113,0,0
2024-12-13,store_4,p01,203,108,113,0,0
2024-12-14,store_4,p01,178,108,113,0,0
2024-12-15,store_4,p01,148,108,113,0,0
2024-12-16,store_4,p01,125,108,113,0,0
2024-12-17,store_4,p01,216,108,113,0,0
2024-12-18,store_4,p01,198,108,113,0,0
2024-12-19,store_4,p01,170,108,113,0,0
2024-12-20,store_4,p01,145,108,113,0,0
2024-12-21,store_4,p01,115,108,113,0,0
2024-12-22,store_4,p01,203,108,113,0,0
2024-12-23,store_4,p01,188,108,113,0,0
2024-12-24,store_4,p01,170,108,113,0,0
2024-12-25,store_4,p01,154,108,113,0,0
2024-12-26,store_4,p01,127,108,113,0,0
2024-12-27,store_4,p01,217,108,113,0,0
2024-12-28,store_4,p01,186,108,113,0,0
2024-12-29,store_4,p01,162,108,113,0,0
2024-12-30,store_4,p01,135,108,113,0,0
2024-12-31,store_4,p01,219,108,113,0,0
2023-01-01,store_4,p02,223,126,172,0,0
2023-01-02,store_4,p02,183,126,172,0,0
2023-01-03,store_4,p02,159,126,172,0,0
2023-01-04,store_4,p02,131,126,172,0,0
2023-01-05,store_4,p02,273,126,172,0,0
2023-01-06,store_4,p02,252,126,172,0,0
2023-01-07,store_4,p02,222,126,172,0,0
2023-01-08,store_4,p02,191,126,172,0,0
2023-01-09,store_4,p02,159,126,172,0,0
2023-01-10,store_4,p02,284,126,172,0,0
2023-01-11,store_4,p02,252,126,172,0,0
2023-01-12,store_4,p02,216,126,172,0,0
2023-01-13,store_4,p02,188,126,172,0,0
2023-01-14,store_4,p02,155,126,172,0,0
2023-01-15,store_4,p02,291,126,172,0,0
2023-01-16,store_4,p02,259,126,172,0,0
2023-01-17,store_4,p02,232,126,172,0,0
2023-01-18,store_4,p02,193,126,172,0,0
2023-01-19,store_4,p02,168,126,172,0,0
2023-01-20,store_4,p02,141,126,172,0,0
2023-01-21,store_4,p02,275,126,172,0,0
2023-01-22,store_4,p02,235,126,172,0,0
2023-01-23,store_4,p02,208,126,172,0,0
2023-01-24,store_4,p02,182,126,172,0,0
2023-01-25,store_4,p02,156,126,172,0,0
2023-01-26,store_4,p02,133,126,172,0,0
2023-01-27,store_4,p02,279,126,172,0,0
2023-01-28,store_4,p02,236,126,172,0,0
2023-01-29,store_4,p02,204,126,172,0,0
2023-01-30,store_4,p02,174,126,172,0,0
2023-01-31,store_4,p02,155,126,172,0,0
2023-02-01,store_4,p02,293,126,172,0,0
2023-02-02,store_4,p02,255,126,172,0,0
2023-02-03,store_4,p02,226,126,172,0,0
2023-02-04,store_4,p02,199,126,172,0,0
2023-02-05,store_4,p02,163,126,172,0,0
2023-02-06,store_4,p02,138,126,172,0,0
2023-02-07,store_4,p02,287,126,172,0,0
2023-02-08,store_4,p02,259,126,172,0,0
2023-02-09,store_4,p02,230,126,172,0,0
2023-02-10,store_4,p02,207,126,172,0,0
2023-02-11,store_4,p02,182,126,172,0,0
2023-02-12,store_4,p02,147,126,172,0,0
2023-02-13,store_4,p02,290,126,172,0,0
2023-02-14,store_4,p02,263,126,172,0,0
2023-02-15,store_4,p02,240,126,172,0,0
2023-02-16,store_4,p02,220,126,172,0,0
2023-02-17,store_4,p02,187,126,172,0,0
2023-02-18,store_4,p02,160,126,172,0,0
2023-02-19,store_4,p02,129,126,172,0,0
2023-02-20,store_4,p02,278,126,172,0,0
2023-02-21,store_4,p02,256,126,172,0,0
2023-02-22,store_4,p02,239,126,172,0,0
2023-02-23,store_4,p02,222,126,172,0,0
2023-02-24,store_4,p02,200,126,172,0,0
2023-02-25,store_4,p02,167,126,172,0,0
2023-02-26,store_4,p02,142,126,172,0,0
2023-02-27,store_4,p02,289,126,172,0,0
2023-02-28,store_4,p02,266,126,172,0,0
2023-03-01,store_4,p02,247,126,172,0,0
2023-03-02,store_4,p02,226,126,172,0,0
2023-03-03,store_4,p02,207,126,172,0,0
2023-03-04,store_4,p02,176,126,172,0,0
2023-03-05,store_4,p02,139,126,172,0,0
2023-03-06,store_4,p02,288,126,172,0,0
2023-03-07,store_4,p02,272,126,172,0,0
2023-03-08,store_4,p02,250,126,172,0,0
2023-03-09,store_4,p02,226,126,172,0,0
2023-03-10,store_4,p02,202,126,172,0,0
2023-03-11,store_4,p02,171,126,172,0,0
2023-03-12,store_4,p02,140,126,172,0,0
2023-03-13,store_4,p02,291,126,172,0,0
2023-03-14,store_4,p02,263,126,172,0,0
2023-03-15,store_4,p02,240,126,172,0,0
2023-03-16,store_4,p02,221,126,172,0,0
2023-03-17,store_4,p02,204,126,172,0,0
2023-03-18,store_4,p02,181,126,172,0,0
2023-03-19,store_4,p02,163,126,172,0,0
2023-03-20,store_4,p02,141,126,172,0,0
2023-03-21,store_4,p02,298,126,172,0,0
2023-03-22,store_4,p02,275,126,172,0,0
2023-03-23,store_4,p02,256,126,172,0,0
2023-03-24,store_4,p02,234,126,172,0,0
2023-03-25,store_4,p02,202,126,172,0,0
2023-03-26,store_4,p02,169,126,172,0,0
2023-03-27,store_4,p02,151,126,172,0,0
2023-03-28,store_4,p02,132,126,172,0,0
2023-03-29,store_4,p02,285,126,172,0,0
2023-03-30,store_4,p02,272,126,172,0,0
2023-03-31,store_4,p02,259,126,172,0,0
2023-04-01,store_4,p02,237,126,172,0,0
2023-04-02,store_4,p02,208,126,172,0,0
2023-04-03,store_4,p02,190,126,172,0,0
2023-04-04,store_4,p02,172,126,172,0,0
2023-04-05,store_4,p02,151,126,172,0,0
2023-04-06,store_4,p02,136,126,172,0,0
2023-04-07,store_4,p02,291,126,172,0,0
2023-04-08,store_4,p02,266,126,172,0,0
2023-04-09,store_4,p02,243,126,172,0,0
2023-04-10,store_4,p02,215,126,172,0,0
2023-04-11,store_4,p02,204,126,172,0,0
2023-04-12,store_4,p02,190,126,172,0,0
2023-04-13,store_4,p02,170,126,172,0,0
2023-04-14,store_4,p02,151,126,172,0,0
2023-04-15,store_4,p02,128,126,172,0,0
2023-04-16,store_4,p02,271,126,172,0,0
2023-04-17,store_4,p02,256,126,172,0,0
2023-04-18,store_4,p02,237,126,172,0,0
2023-04-19,store_4,p02,232,126,172,0,0
2023-04-20,store_4,p02,204,126,172,0,0
2023-04-21,store_4,p02,172,126,172,0,0
2023-04-22,store_4,p02,135,126,172,0,0
2023-04-23,store_4,p02,294,126,172,0,0
2023-04-24,store_4,p02,283,126,172,0,0
2023-04-25,store_4,p02,271,126,172,0,0
2023-04-26,store_4,p02,254,126,172,0,0
2023-04-27,store_4,p02,242,126,172,0,0
2023-04-28,store_4,p02,231,126,172,0,0
2023-04-29,store_4,p02,216,126,172,0,0
2023-04-30,store_4,p02,201,126,172,0,0
2023-05-01,store_4,p02,189,126,172,0,0
2023-05-02,store_4,p02,169,126,172,0,0
2023-05-03,store_4,p02,158,126,172,0,0
2023-05-04,store_4,p02,138,126,172,0,0
2023-05-05,store_4,p02,128,126,172,0,0
2023-05-06,store_4,p02,279,126,172,0,0
2023-05-07,store_4,p02,259,126,172,0,0
2023-05-08,store_4,p02,249,126,172,0,0
2023-05-09,store_4,p02,236,126,172,0,0
2023-05-10,store_4,p02,224,126,172,0,0
2023-05-11,store_4,p02,210,126,172,0,0
2023-05-12,store_4,p02,199,126,172,0,0
2023-05-13,store_4,p02,177,126,172,0,0
2023-05-14,store_4,p02,156,126,172,0,0
2023-05-15,store_4,p02,146,126,172,0,0
2023-05-16,store_4,p02,136,126,172,0,0
2023-05-17,store_4,p02,131,126,172,0,0
2023-05-18,store_4,p02,290,126,172,0,0
2023-05-19,store_4,p02,282,126,172,0,0
2023-05-20,store_4,p02,265,126,172,0,0
2023-05-21,store_4,p02,250,126,172,0,0
2023-05-22,store_4,p02,231,126,172,0,0
2023-05-23,store_4,p02,216,126,172,0,0
2023-05-24,store_4,p02,209,126,172,0,0
2023-05-25,store_4,p02,197,126,172,0,0
2023-05-26,store_4,p02,189,126,172,0,0
2023-05-27,store_4,p02,176,126,172,0,0
2023-05-28,store_4,p02,157,126,172,0,0
2023-05-29,store_4,p02,149,126,172,0,0
2023-05-30,store_4,p02,141,126,172,0,0
2023-05-31,store_4,p02,132,126,172,0,0
2023-06-01,store_4,p02,295,126,172,0,0
2023-06-02,store_4,p02,283,126,172,0,0
2023-06-03,store_4,p02,260,126,172,0,0
2023-06-04,store_4,p02,238,126,172,0,0
2023-06-05,store_4,p02,226,126,172,0,0
2023-06-06,store_4,p02,215,126,172,0,0
2023-06-07,store_4,p02,202,126,172,0,0
2023-06-08,store_4,p02,192,126,172,0,0
2023-06-09,store_4,p02,176,126,172,0,0
2023-06-10,store_4,p02,161,126,172,0,0
2023-06-11,store_4,p02,146,126,172,0,0
2023-06-12,store_4,p02,132,126,172,0,0
2023-06-13,store_4,p02,294,126,172,0,0
2023-06-14,store_4,p02,284,126,172,0,0
2023-06-15,store_4,p02,272,126,172,0,0
2023-06-16,store_4,p02,260,126,172,0,0
2023-06-17,store_4,p02,231,126,172,0,0
2023-06-18,store_4,p02,219,126,172,0,0
2023-06-19,store_4,p02,204,126,172,0,0
2023-06-20,store_4,p02,189,126,172,0,0
2023-06-21,store_4,p02,180,126,172,0,0
2023-06-22,store_4,p02,170,126,172,0,0
2023-06-23,store_4,p02,162,126,172,0,0
2023-06-24,store_4,p02,147,126,172,0,0
2023-06-25,store_4,p02,139,126,172,0,0
2023-06-26,store_4,p02,133,126,172,0,0
2023-06-27,store_4,p02,296,126,172,0,0
2023-06-28,store_4,p02,277,126,172,0,0
2023-06-29,store_4,p02,264,126,172,0,0
2023-06-30,store_4,p02,255,126,172,0,0
2023-07-01,store_4,p02,239,126,172,0,0
2023-07-02,store_4,p02,224,126,172,0,0
2023-07-03,store_4,p02,214,126,172,0,0
2023-07-04,store_4,p02,203,126,172,0,0
2023-07-05,store_4,p02,188,126,172,0,0
2023-07-06,store_4,p02,174,126,172,0,0
2023-07-07,store_4,p02,162,126,172,0,0
