date,store_id,product_id,units_sold,revenue_gbp,is_promo,day_of_week,month,year,week
2023-05-18,store_4,p01,5,449.95,0,Thursday,5,2023,20
2023-05-19,store_4,p01,10,899.9,0,Friday,5,2023,20
2023-05-20,store_4,p01,12,1079.88,0,Saturday,5,2023,20
2023-05-21,store_4,p01,12,1079.88,0,Sunday,5,2023,20
2023-05-22,store_4,p01,10,899.9,0,Monday,5,2023,21
2023-05-23,store_4,p01,15,1349.85,0,Tuesday,5,2023,21
2023-05-24,store_4,p01,11,989.89,0,Wednesday,5,2023,21
2023-05-25,store_4,p01,5,449.95,0,Thursday,5,2023,21
2023-05-26,store_4,p01,8,719.92,0,Friday,5,2023,21
2023-05-27,store_4,p01,10,899.9,0,Saturday,5,2023,21
2023-05-28,store_4,p01,7,629.93,0,Sunday,5,2023,21
2023-05-29,store_4,p01,6,539.94,0,Monday,5,2023,22
2023-05-30,store_4,p01,4,359.96,0,Tuesday,5,2023,22
2023-05-31,store_4,p01,5,449.95,0,Wednesday,5,2023,22
2023-06-01,store_4,p01,10,899.9,0,Thursday,6,2023,22
2023-06-02,store_4,p01,8,719.92,0,Friday,6,2023,22
2023-06-03,store_4,p01,14,1259.86,0,Saturday,6,2023,22
2023-06-04,store_4,p01,15,1349.85,0,Sunday,6,2023,22
2023-06-05,store_4,p01,12,1079.88,0,Monday,6,2023,23
2023-06-06,store_4,p01,9,809.91,0,Tuesday,6,2023,23
2023-06-07,store_4,p01,5,449.95,0,Wednesday,6,2023,23
2023-06-08,store_4,p01,8,719.92,0,Thursday,6,2023,23
2023-06-09,store_4,p01,3,269.97,0,Friday,6,2023,23
2023-06-10,store_4,p01,4,359.96,0,Saturday,6,2023,23
2023-06-11,store_4,p01,7,629.93,0,Sunday,6,2023,23
2023-06-12,store_4,p01,9,809.91,0,Monday,6,2023,24
2023-06-13,store_4,p01,16,1439.84,0,Tuesday,6,2023,24
2023-06-14,store_4,p01,8,719.92,0,Wednesday,6,2023,24
2023-06-15,store_4,p01,7,629.93,0,Thursday,6,2023,24
2023-06-16,store_4,p01,10,899.9,0,Friday,6,2023,24
2023-06-17,store_4,p01,6,539.94,0,Saturday,6,2023,24
2023-06-18,store_4,p01,9,809.91,0,Sunday,6,2023,24
2023-06-19,store_4,p01,6,539.94,0,Monday,6,2023,25
2023-06-20,store_4,p01,11,989.89,0,Tuesday,6,2023,25
2023-06-21,store_4,p01,8,719.92,0,Wednesday,6,2023,25
2023-06-22,store_4,p01,10,899.9,0,Thursday,6,2023,25
2023-06-23,store_4,p01,6,539.94,0,Friday,6,2023,25
2023-06-24,store_4,p01,9,809.91,0,Saturday,6,2023,25
2023-06-25,store_4,p01,7,629.93,0,Sunday,6,2023,25
2023-06-26,store_4,p01,5,449.95,0,Monday,6,2023,26
2023-06-27,store_4,p01,7,629.93,0,Tuesday,6,2023,26
2023-06-28,store_4,p01,7,629.93,0,Wednesday,6,2023,26
2023-06-29,store_4,p01,8,719.92,0,Thursday,6,2023,26
2023-06-30,store_4,p01,5,449.95,0,Friday,6,2023,26
2023-07-01,store_4,p01,10,899.9,0,Saturday,7,2023,26
2023-07-02,store_4,p01,12,1079.88,0,Sunday,7,2023,26
2023-07-03,store_4,p01,14,1259.86,1,Monday,7,2023,27
2023-07-04,store_4,p01,9,809.91,0,Tuesday,7,2023,27
2023-07-05,store_4,p01,11,989.89,1,Wednesday,7,2023,27
2023-07-06,store_4,p01,5,449.95,0,Thursday,7,2023,27
2023-07-07,store_4,p01,5,449.95,0,Friday,7,2023,27
2023-07-08,store_4,p01,13,1169.87,0,Saturday,7,2023,27
2023-07-09,store_4,p01,9,809.91,0,Sunday,7,2023,27
2023-07-10,store_4,p01,9,809.91,0,Monday,7,2023,28
2023-07-11,store_4,p01,11,989.89,1,Tuesday,7,2023,28
2023-07-12,store_4,p01,11,989.89,0,Wednesday,7,2023,28
2023-07-13,store_4,p01,4,359.96,0,Thursday,7,2023,28
2023-07-14,store_4,p01,9,809.91,0,Friday,7,2023,28
2023-07-15,store_4,p01,14,1259.86,0,Saturday,7,2023,28
2023-07-16,store_4,p01,9,809.91,0,Sunday,7,2023,28
2023-07-17,store_4,p01,13,1169.87,0,Monday,7,2023,29
2023-07-18,store_4,p01,11,989.89,0,Tuesday,7,2023,29
2023-07-19,store_4,p01,3,269.97,0,Wednesday,7,2023,29
2023-07-20,store_4,p01,8,719.92,0,Thursday,7,2023,29
2023-07-21,store_4,p01,4,359.96,0,Friday,7,2023,29
2023-07-22,store_4,p01,9,809.91,0,Saturday,7,2023,29
2023-07-23,store_4,p01,12,1079.88,0,Sunday,7,2023,29
2023-07-24,store_4,p01,8,719.92,0,Monday,7,2023,30
2023-07-25,store_4,p01,8,719.92,0,Tuesday,7,2023,30
2023-07-26,store_4,p01,17,1529.83,0,Wednesday,7,2023,30
2023-07-27,store_4,p01,5,449.95,0,Thursday,7,2023,30
2023-07-28,store_4,p01,8,719.92,0,Friday,7,2023,30
2023-07-29,store_4,p01,7,629.93,0,Saturday,7,2023,30
2023-07-30,store_4,p01,15,1349.85,0,Sunday,7,2023,30
2023-07-31,store_4,p01,6,539.94,0,Monday,7,2023,31
2023-08-01,store_4,p01,7,629.93,0,Tuesday,8,2023,31
2023-08-02,store_4,p01,7,629.93,0,Wednesday,8,2023,31
2023-08-03,store_4,p01,5,449.95,0,Thursday,8,2023,31
2023-08-04,store_4,p01,5,449.95,0,Friday,8,2023,31
2023-08-05,store_4,p01,8,719.92,0,Saturday,8,2023,31
2023-08-06,store_4,p01,11,989.89,0,Sunday,8,2023,31
2023-08-07,store_4,p01,10,899.9,0,Monday,8,2023,32
2023-08-08,store_4,p01,6,539.94,0,Tuesday,8,2023,32
2023-08-09,store_4,p01,15,1349.85,0,Wednesday,8,2023,32
2023-08-10,store_4,p01,15,1349.85,0,Thursday,8,2023,32
2023-08-11,store_4,p01,12,1079.88,0,Friday,8,2023,32
2023-08-12,store_4,p01,11,989.89,0,Saturday,8,2023,32
2023-08-13,store_4,p01,11,989.89,0,Sunday,8,2023,32
2023-08-14,store_4,p01,8,719.92,0,Monday,8,2023,33
2023-08-15,store_4,p01,10,899.9,0,Tuesday,8,2023,33
2023-08-16,store_4,p01,9,809.91,0,Wednesday,8,2023,33
2023-08-17,store_4,p01,9,809.91,0,Thursday,8,2023,33
2023-08-18,store_4,p01,10,899.9,0,Friday,8,2023,33
2023-08-19,store_4,p01,17,1529.83,0,Saturday,8,2023,33
2023-08-20,store_4,p01,17,1529.83,0,Sunday,8,2023,33
2023-08-21,store_4,p01,9,809.91,0,Monday,8,2023,34
2023-08-22,store_4,p01,12,1079.88,0,Tuesday,8,2023,34
2023-08-23,store_4,p01,13,1169.87,0,Wednesday,8,2023,34
2023-08-24,store_4,p01,9,809.91,0,Thursday,8,2023,34
2023-08-25,store_4,p01,11,989.89,0,Friday,8,2023,34
2023-08-26,store_4,p01,8,719.92,0,Saturday,8,2023,34
2023-08-27,store_4,p01,17,1529.83,0,Sunday,8,2023,34
2023-08-28,store_4,p01,16,1439.84,0,Monday,8,2023,35
2023-08-29,store_4,p01,14,1259.86,0,Tuesday,8,2023,35
2023-08-30,store_4,p01,8,719.92,0,Wednesday,8,2023,35
2023-08-31,store_4,p01,8,719.92,0,Thursday,8,2023,35
2023-09-01,store_4,p01,11,989.89,0,Friday,9,2023,35
2023-09-02,store_4,p01,15,1349.85,0,Saturday,9,2023,35
2023-09-03,store_4,p01,23,2069.77,0,Sunday,9,2023,35
2023-09-04,store_4,p01,13,1169.87,0,Monday,9,2023,36
2023-09-05,store_4,p01,11,989.89,0,Tuesday,9,2023,36
2023-09-06,store_4,p01,13,1169.87,0,Wednesday,9,2023,36
2023-09-07,store_4,p01,6,539.94,0,Thursday,9,2023,36
2023-09-08,store_4,p01,18,1619.82,0,Friday,9,2023,36
2023-09-09,store_4,p01,21,1889.79,0,Saturday,9,2023,36
2023-09-10,store_4,p01,12,1079.88,0,Sunday,9,2023,36
2023-09-11,store_4,p01,16,1439.84,0,Monday,9,2023,37
2023-09-12,store_4,p01,15,1349.85,0,Tuesday,9,2023,37
2023-09-13,store_4,p01,13,1169.87,0,Wednesday,9,2023,37
2023-09-14,store_4,p01,15,1349.85,0,Thursday,9,2023,37
2023-09-15,store_4,p01,8,719.92,0,Friday,9,2023,37
2023-09-16,store_4,p01,15,1349.85,0,Saturday,9,2023,37
2023-09-17,store_4,p01,19,1709.81,0,Sunday,9,2023,37
2023-09-18,store_4,p01,13,1169.87,0,Monday,9,2023,38
2023-09-19,store_4,p01,11,989.89,0,Tuesday,9,2023,38
2023-09-20,store_4,p01,11,989.89,0,Wednesday,9,2023,38
2023-09-21,store_4,p01,11,989.89,0,Thursday,9,2023,38
2023-09-22,store_4,p01,13,1169.87,0,Friday,9,2023,38
2023-09-23,store_4,p01,23,2069.77,1,Saturday,9,2023,38
2023-09-24,store_4,p01,11,989.89,0,Sunday,9,2023,38
2023-09-25,store_4,p01,11,989.89,0,Monday,9,2023,39
2023-09-26,store_4,p01,14,1259.86,0,Tuesday,9,2023,39
2023-09-27,store_4,p01,12,1079.88,0,Wednesday,9,2023,39
2023-09-28,store_4,p01,24,2159.76,0,Thursday,9,2023,39
2023-09-29,store_4,p01,14,1259.86,0,Friday,9,2023,39
2023-09-30,store_4,p01,19,1709.81,0,Saturday,9,2023,39
2023-10-01,store_4,p01,11,989.89,0,Sunday,10,2023,39
2023-10-02,store_4,p01,14,1259.86,0,Monday,10,2023,40
2023-10-03,store_4,p01,14,1259.86,0,Tuesday,10,2023,40
2023-10-04,store_4,p01,5,449.95,0,Wednesday,10,2023,40
2023-10-05,store_4,p01,13,1169.87,0,Thursday,10,2023,40
2023-10-06,store_4,p01,15,1349.85,0,Friday,10,2023,40
2023-10-07,store_4,p01,26,2339.74,0,Saturday,10,2023,40
2023-10-08,store_4,p01,21,1889.79,0,Sunday,10,2023,40
2023-10-09,store_4,p01,14,1259.86,0,Monday,10,2023,41
2023-10-10,store_4,p01,9,809.91,0,Tuesday,10,2023,41
2023-10-11,store_4,p01,10,899.9,0,Wednesday,10,2023,41
2023-10-12,store_4,p01,19,1709.81,1,Thursday,10,2023,41
2023-10-13,store_4,p01,23,2069.77,0,Friday,10,2023,41
2023-10-14,store_4,p01,22,1979.78,0,Saturday,10,2023,41
2023-10-15,store_4,p01,13,1169.87,0,Sunday,10,2023,41
2023-10-16,store_4,p01,10,899.9,0,Monday,10,2023,42
2023-10-17,store_4,p01,21,1889.79,0,Tuesday,10,2023,42
2023-10-18,store_4,p01,16,1439.84,1,Wednesday,10,2023,42
2023-10-19,store_4,p01,15,1349.85,0,Thursday,10,2023,42
2023-10-20,store_4,p01,13,1169.87,0,Friday,10,2023,42
2023-10-21,store_4,p01,24,2159.76,0,Saturday,10,2023,42
2023-10-22,store_4,p01,23,2069.77,0,Sunday,10,2023,42
2023-10-23,store_4,p01,9,809.91,0,Monday,10,2023,43
2023-10-24,store_4,p01,14,1259.86,0,Tuesday,10,2023,43
2023-10-25,store_4,p01,21,1889.79,1,Wednesday,10,2023,43
2023-10-26,store_4,p01,13,1169.87,0,Thursday,10,2023,43
2023-10-27,store_4,p01,30,2699.7,1,Friday,10,2023,43
2023-10-28,store_4,p01,22,1979.78,0,Saturday,10,2023,43
2023-10-29,store_4,p01,12,1079.88,0,Sunday,10,2023,43
2023-10-30,store_4,p01,17,1529.83,0,Monday,10,2023,44
2023-10-31,store_4,p01,16,1439.84,0,Tuesday,10,2023,44
2023-11-01,store_4,p01,26,2339.74,0,Wednesday,11,2023,44
2023-11-02,store_4,p01,26,2339.74,0,Thursday,11,2023,44
2023-11-03,store_4,p01,18,1619.82,0,Friday,11,2023,44
2023-11-04,store_4,p01,27,2429.73,0,Saturday,11,2023,44
2023-11-05,store_4,p01,29,2609.71,0,Sunday,11,2023,44
2023-11-06,store_4,p01,14,1259.86,0,Monday,11,2023,45
2023-11-07,store_4,p01,18,1619.82,0,Tuesday,11,2023,45
2023-11-08,store_4,p01,22,1979.78,0,Wednesday,11,2023,45
2023-11-09,store_4,p01,9,809.91,0,Thursday,11,2023,45
2023-11-10,store_4,p01,25,2249.75,1,Friday,11,2023,45
2023-11-11,store_4,p01,30,2699.7,0,Saturday,11,2023,45
2023-11-12,store_4,p01,19,1709.81,0,Sunday,11,2023,45
2023-11-13,store_4,p01,16,1439.84,0,Monday,11,2023,46
2023-11-14,store_4,p01,21,1889.79,0,Tuesday,11,2023,46
2023-11-15,store_4,p01,19,1709.81,0,Wednesday,11,2023,46
2023-11-16,store_4,p01,17,1529.83,0,Thursday,11,2023,46
2023-11-17,store_4,p01,19,1709.81,0,Friday,11,2023,46
2023-11-18,store_4,p01,29,2609.71,0,Saturday,11,2023,46
2023-11-19,store_4,p01,25,2249.75,0,Sunday,11,2023,46
2023-11-20,store_4,p01,17,1529.83,0,Monday,11,2023,47
2023-11-21,store_4,p01,15,1349.85,0,Tuesday,11,2023,47
2023-11-22,store_4,p01,16,1439.84,0,Wednesday,11,2023,47
2023-11-23,store_4,p01,12,1079.88,1,Thursday,11,2023,47
2023-11-24,store_4,p01,21,1889.79,0,Friday,11,2023,47
2023-11-25,store_4,p01,20,1799.8,0,Saturday,11,2023,47
2023-11-26,store_4,p01,14,1259.86,0,Sunday,11,2023,47
2023-11-27,store_4,p01,21,1889.79,0,Monday,11,2023,48
2023-11-28,store_4,p01,11,989.89,0,Tuesday,11,2023,48
2023-11-29,store_4,p01,15,1349.85,0,Wednesday,11,2023,48
2023-11-30,store_4,p01,24,2159.76,0,Thursday,11,2023,48
2023-12-01,store_4,p01,24,2159.76,0,Friday,12,2023,48
2023-12-02,store_4,p01,28,2519.72,0,Saturday,12,2023,48
2023-12-03,store_4,p01,26,2339.74,0,Sunday,12,2023,48
2023-12-04,store_4,p01,20,1799.8,0,Monday,12,2023,49
2023-12-05,store_4,p01,19,1709.81,0,Tuesday,12,2023,49
2023-12-06,store_4,p01,14,1259.86,0,Wednesday,12,2023,49
2023-12-07,store_4,p01,12,1079.88,0,Thursday,12,2023,49
2023-12-08,store_4,p01,17,1529.83,0,Friday,12,2023,49
2023-12-09,store_4,p01,26,2339.74,0,Saturday,12,2023,49
2023-12-10,store_4,p01,25,2249.75,0,Sunday,12,2023,49
2023-12-11,store_4,p01,20,1799.8,0,Monday,12,2023,50
2023-12-12,store_4,p01,26,2339.74,0,Tuesday,12,2023,50
2023-12-13,store_4,p01,17,1529.83,0,Wednesday,12,2023,50
2023-12-14,store_4,p01,32,2879.68,1,Thursday,12,2023,50
2023-12-15,store_4,p01,11,989.89,0,Friday,12,2023,50
2023-12-16,store_4,p01,22,1979.78,0,Saturday,12,2023,50
2023-12-17,store_4,p01,16,1439.84,0,Sunday,12,2023,50
2023-12-18,store_4,p01,29,2609.71,0,Monday,12,2023,51
2023-12-19,store_4,p01,11,989.89,0,Tuesday,12,2023,51
2023-12-20,store_4,p01,23,2069.77,0,Wednesday,12,2023,51
2023-12-21,store_4,p01,25,2249.75,1,Thursday,12,2023,51
2023-12-22,store_4,p01,26,2339.74,0,Friday,12,2023,51
2023-12-23,store_4,p01,28,2519.72,0,Saturday,12,2023,51
2023-12-24,store_4,p01,31,2789.69,0,Sunday,12,2023,51
2023-12-25,store_4,p01,19,1709.81,0,Monday,12,2023,52
2023-12-26,store_4,p01,16,1439.84,0,Tuesday,12,2023,52
2023-12-27,store_4,p01,13,1169.87,0,Wednesday,12,2023,52
2023-12-28,store_4,p01,24,2159.76,0,Thursday,12,2023,52
2023-12-29,store_4,p01,28,2519.72,1,Friday,12,2023,52
2023-12-30,store_4,p01,22,1979.78,0,Saturday,12,2023,52
2023-12-31,store_4,p01,23,2069.77,0,Sunday,12,2023,52
2024-01-01,store_4,p01,21,1889.79,1,Monday,1,2024,1
2024-01-02,store_4,p01,22,1979.78,0,Tuesday,1,2024,1
2024-01-03,store_4,p01,16,1439.84,0,Wednesday,1,2024,1
2024-01-04,store_4,p01,19,1709.81,0,Thursday,1,2024,1
2024-01-05,store_4,p01,21,1889.79,0,Friday,1,2024,1
2024-01-06,store_4,p01,17,1529.83,0,Saturday,1,2024,1
2024-01-07,store_4,p01,26,2339.74,0,Sunday,1,2024,1
2024-01-08,store_4,p01,22,1979.78,0,Monday,1,2024,2
2024-01-09,store_4,p01,20,1799.8,0,Tuesday,1,2024,2
2024-01-10,store_4,p01,26,2339.74,0,Wednesday,1,2024,2
2024-01-11,store_4,p01,11,989.89,0,Thursday,1,2024,2
2024-01-12,store_4,p01,12,1079.88,0,Friday,1,2024,2
2024-01-13,store_4,p01,30,2699.7,1,Saturday,1,2024,2
2024-01-14,store_4,p01,32,2879.68,0,Sunday,1,2024,2
2024-01-15,store_4,p01,21,1889.79,0,Monday,1,2024,3
2024-01-16,store_4,p01,29,2609.71,1,Tuesday,1,2024,3
2024-01-17,store_4,p01,29,2609.71,0,Wednesday,1,2024,3
2024-01-18,store_4,p01,20,1799.8,0,Thursday,1,2024,3
2024-01-19,store_4,p01,14,1259.86,0,Friday,1,2024,3
2024-01-20,store_4,p01,30,2699.7,0,Saturday,1,2024,3
2024-01-21,store_4,p01,21,1889.79,0,Sunday,1,2024,3
2024-01-22,store_4,p01,11,989.89,0,Monday,1,2024,4
2024-01-23,store_4,p01,16,1439.84,0,Tuesday,1,2024,4
2024-01-24,store_4,p01,15,1349.85,0,Wednesday,1,2024,4
2024-01-25,store_4,p01,20,1799.8,0,Thursday,1,2024,4
2024-01-26,store_4,p01,20,1799.8,0,Friday,1,2024,4
2024-01-27,store_4,p01,24,2159.76,0,Saturday,1,2024,4
2024-01-28,store_4,p01,29,2609.71,0,Sunday,1,2024,4
2024-01-29,store_4,p01,16,1439.84,0,Monday,1,2024,5
2024-01-30,store_4,p01,39,3509.61,1,Tuesday,1,2024,5
2024-01-31,store_4,p01,15,1349.85,0,Wednesday,1,2024,5
2024-02-01,store_4,p01,16,1439.84,0,Thursday,2,2024,5
2024-02-02,store_4,p01,25,2249.75,1,Friday,2,2024,5
2024-02-03,store_4,p01,22,1979.78,0,Saturday,2,2024,5
2024-02-04,store_4,p01,18,1619.82,0,Sunday,2,2024,5
2024-02-05,store_4,p01,15,1349.85,0,Monday,2,2024,6
2024-02-06,store_4,p01,14,1259.86,0,Tuesday,2,2024,6
2024-02-07,store_4,p01,15,1349.85,0,Wednesday,2,2024,6
2024-02-08,store_4,p01,15,1349.85,0,Thursday,2,2024,6
2024-02-09,store_4,p01,13,1169.87,0,Friday,2,2024,6
2024-02-10,store_4,p01,27,2429.73,0,Saturday,2,2024,6
2024-02-11,store_4,p01,23,2069.77,0,Sunday,2,2024,6
2024-02-12,store_4,p01,32,2879.68,1,Monday,2,2024,7
2024-02-13,store_4,p01,19,1709.81,0,Tuesday,2,2024,7
2024-02-14,store_4,p01,13,1169.87,0,Wednesday,2,2024,7
2024-02-15,store_4,p01,16,1439.84,0,Thursday,2,2024,7
2024-02-16,store_4,p01,37,3329.63,1,Friday,2,2024,7
2024-02-17,store_4,p01,21,1889.79,0,Saturday,2,2024,7
2024-02-18,store_4,p01,26,2339.74,0,Sunday,2,2024,7
2024-02-19,store_4,p01,18,1619.82,1,Monday,2,2024,8
2024-02-20,store_4,p01,8,719.92,0,Tuesday,2,2024,8
2024-02-21,store_4,p01,10,899.9,0,Wednesday,2,2024,8
2024-02-22,store_4,p01,24,2159.76,0,Thursday,2,2024,8
2024-02-23,store_4,p01,4,359.96,0,Friday,2,2024,8
2024-02-24,store_4,p01,22,1979.78,0,Saturday,2,2024,8
2024-02-25,store_4,p01,36,3239.64,1,Sunday,2,2024,8
2024-02-26,store_4,p01,18,1619.82,0,Monday,2,2024,9
2024-02-27,store_4,p01,12,1079.88,1,Tuesday,2,2024,9
2024-02-28,store_4,p01,11,989.89,0,Wednesday,2,2024,9
2024-02-29,store_4,p01,15,1349.85,0,Thursday,2,2024,9
2024-03-01,store_4,p01,14,1259.86,0,Friday,3,2024,9
2024-03-02,store_4,p01,18,1619.82,0,Saturday,3,2024,9
2024-03-03,store_4,p01,20,1799.8,0,Sunday,3,2024,9
2024-03-04,store_4,p01,17,1529.83,0,Monday,3,2024,10
2024-03-05,store_4,p01,11,989.89,0,Tuesday,3,2024,10
2024-03-06,store_4,p01,13,1169.87,0,Wednesday,3,2024,10
2024-03-07,store_4,p01,15,1349.85,0,Thursday,3,2024,10
2024-03-08,store_4,p01,15,1349.85,1,Friday,3,2024,10
2024-03-09,store_4,p01,16,1439.84,0,Saturday,3,2024,10
2024-03-10,store_4,p01,19,1709.81,0,Sunday,3,2024,10
2024-03-11,store_4,p01,21,1889.79,1,Monday,3,2024,11
2024-03-12,store_4,p01,16,1439.84,0,Tuesday,3,2024,11
2024-03-13,store_4,p01,16,1439.84,0,Wednesday,3,2024,11
2024-03-14,store_4,p01,14,1259.86,0,Thursday,3,2024,11
2024-03-15,store_4,p01,16,1439.84,1,Friday,3,2024,11
2024-03-16,store_4,p01,16,1439.84,0,Saturday,3,2024,11
2024-03-17,store_4,p01,24,2159.76,0,Sunday,3,2024,11
2024-03-18,store_4,p01,13,1169.87,0,Monday,3,2024,12
2024-03-19,store_4,p01,10,899.9,0,Tuesday,3,2024,12
2024-03-20,store_4,p01,15,1349.85,0,Wednesday,3,2024,12
2024-03-21,store_4,p01,15,1349.85,0,Thursday,3,2024,12
2024-03-22,store_4,p01,8,719.92,0,Friday,3,2024,12
2024-03-23,store_4,p01,14,1259.86,0,Saturday,3,2024,12
2024-03-24,store_4,p01,16,1439.84,0,Sunday,3,2024,12
2024-03-25,store_4,p01,15,1349.85,0,Monday,3,2024,13
2024-03-26,store_4,p01,25,2249.75,1,Tuesday,3,2024,13
2024-03-27,store_4,p01,13,1169.87,0,Wednesday,3,2024,13
2024-03-28,store_4,p01,17,1529.83,0,Thursday,3,2024,13
2024-03-29,store_4,p01,23,2069.77,1,Friday,3,2024,13
2024-03-30,store_4,p01,22,1979.78,0,Saturday,3,2024,13
2024-03-31,store_4,p01,14,1259.86,0,Sunday,3,2024,13
2024-04-01,store_4,p01,8,719.92,0,Monday,4,2024,14
2024-04-02,store_4,p01,10,899.9,0,Tuesday,4,2024,14
2024-04-03,store_4,p01,13,1169.87,0,Wednesday,4,2024,14
2024-04-04,store_4,p01,14,1259.86,0,Thursday,4,2024,14
2024-04-05,store_4,p01,6,539.94,0,Friday,4,2024,14
2024-04-06,store_4,p01,22,1979.78,0,Saturday,4,2024,14
2024-04-07,store_4,p01,15,1349.85,1,Sunday,4,2024,14
2024-04-08,store_4,p01,12,1079.88,0,Monday,4,2024,15
2024-04-09,store_4,p01,11,989.89,0,Tuesday,4,2024,15
2024-04-10,store_4,p01,9,809.91,0,Wednesday,4,2024,15
2024-04-11,store_4,p01,9,809.91,0,Thursday,4,2024,15
2024-04-12,store_4,p01,14,1259.86,0,Friday,4,2024,15
2024-04-13,store_4,p01,12,1079.88,0,Saturday,4,2024,15
2024-04-14,store_4,p01,17,1529.83,0,Sunday,4,2024,15
2024-04-15,store_4,p01,10,899.9,0,Monday,4,2024,16
2024-04-16,store_4,p01,16,1439.84,0,Tuesday,4,2024,16
2024-04-17,store_4,p01,16,1439.84,0,Wednesday,4,2024,16
2024-04-18,store_4,p01,10,899.9,0,Thursday,4,2024,16
2024-04-19,store_4,p01,9,809.91,0,Friday,4,2024,16
2024-04-20,store_4,p01,11,989.89,0,Saturday,4,2024,16
2024-04-21,store_4,p01,16,1439.84,0,Sunday,4,2024,16
2024-04-22,store_4,p01,11,989.89,0,Monday,4,2024,17
2024-04-23,store_4,p01,9,809.91,0,Tuesday,4,2024,17
2024-04-24,store_4,p01,7,629.93,0,Wednesday,4,2024,17
2024-04-25,store_4,p01,13,1169.87,0,Thursday,4,2024,17
2024-04-26,store_4,p01,18,1619.82,0,Friday,4,2024,17
2024-04-27,store_4,p01,16,1439.84,0,Saturday,4,2024,17
2024-04-28,store_4,p01,14,1259.86,0,Sunday,4,2024,17
2024-04-29,store_4,p01,6,539.94,0,Monday,4,2024,18
2024-04-30,store_4,p01,7,629.93,0,Tuesday,4,2024,18
2024-05-01,store_4,p01,11,989.89,0,Wednesday,5,2024,18
2024-05-02,store_4,p01,12,1079.88,0,Thursday,5,2024,18
2024-05-03,store_4,p01,7,629.93,0,Friday,5,2024,18
2024-05-04,store_4,p01,7,629.93,0,Saturday,5,2024,18
2024-05-05,store_4,p01,8,719.92,0,Sunday,5,2024,18
2024-05-06,store_4,p01,15,1349.85,1,Monday,5,2024,19
2024-05-07,store_4,p01,11,989.89,0,Tuesday,5,2024,19
2024-05-08,store_4,p01,10,899.9,0,Wednesday,5,2024,19
2024-05-09,store_4,p01,3,269.97,0,Thursday,5,2024,19
2024-05-10,store_4,p01,10,899.9,0,Friday,5,2024,19
2024-05-11,store_4,p01,15,1349.85,1,Saturday,5,2024,19
2024-05-12,store_4,p01,13,1169.87,0,Sunday,5,2024,19
2024-05-13,store_4,p01,8,719.92,0,Monday,5,2024,20
2024-05-14,store_4,p01,10,899.9,0,Tuesday,5,2024,20
2024-05-15,store_4,p01,8,719.92,1,Wednesday,5,2024,20
2024-05-16,store_4,p01,12,1079.88,0,Thursday,5,2024,20
2024-05-17,store_4,p01,7,629.93,0,Friday,5,2024,20
2024-05-18,store_4,p01,9,809.91,0,Saturday,5,2024,20
2024-05-19,store_4,p01,19,1709.81,0,Sunday,5,2024,20
2024-05-20,store_4,p01,12,1079.88,0,Monday,5,2024,21
2024-05-21,store_4,p01,7,629.93,1,Tuesday,5,2024,21
2024-05-22,store_4,p01,7,629.93,0,Wednesday,5,2024,21
2024-05-23,store_4,p01,5,449.95,0,Thursday,5,2024,21
2024-05-24,store_4,p01,8,719.92,0,Friday,5,2024,21
2024-05-25,store_4,p01,13,1169.87,0,Saturday,5,2024,21
2024-05-26,store_4,p01,11,989.89,0,Sunday,5,2024,21
2024-05-27,store_4,p01,8,719.92,0,Monday,5,2024,22
2024-05-28,store_4,p01,5,449.95,1,Tuesday,5,2024,22
2024-05-29,store_4,p01,18,1619.82,1,Wednesday,5,2024,22
2024-05-30,store_4,p01,7,629.93,0,Thursday,5,2024,22
2024-05-31,store_4,p01,6,539.94,0,Friday,5,2024,22
2024-06-01,store_4,p01,11,989.89,0,Saturday,6,2024,22
2024-06-02,store_4,p01,6,539.94,0,Sunday,6,2024,22
2024-06-03,store_4,p01,11,989.89,0,Monday,6,2024,23
2024-06-04,store_4,p01,8,719.92,0,Tuesday,6,2024,23
2024-06-05,store_4,p01,7,629.93,0,Wednesday,6,2024,23
2024-06-06,store_4,p01,11,989.89,0,Thursday,6,2024,23
2024-06-07,store_4,p01,8,719.92,1,Friday,6,2024,23
2024-06-08,store_4,p01,9,809.91,0,Saturday,6,2024,23
2024-06-09,store_4,p01,21,1889.79,1,Sunday,6,2024,23
2024-06-10,store_4,p01,16,1439.84,1,Monday,6,2024,24
2024-06-11,store_4,p01,6,539.94,0,Tuesday,6,2024,24
2024-06-12,store_4,p01,5,449.95,0,Wednesday,6,2024,24
2024-06-13,store_4,p01,9,809.91,1,Thursday,6,2024,24
2024-06-14,store_4,p01,5,449.95,0,Friday,6,2024,24
2024-06-15,store_4,p01,10,899.9,0,Saturday,6,2024,24
2024-06-16,store_4,p01,15,1349.85,0,Sunday,6,2024,24
2024-06-17,store_4,p01,5,449.95,0,Monday,6,2024,25
2024-06-18,store_4,p01,8,719.92,0,Tuesday,6,2024,25
2024-06-19,store_4,p01,10,899.9,0,Wednesday,6,2024,25
2024-06-20,store_4,p01,4,359.96,0,Thursday,6,2024,25
2024-06-21,store_4,p01,11,989.89,1,Friday,6,2024,25
2024-06-22,store_4,p01,9,809.91,0,Saturday,6,2024,25
2024-06-23,store_4,p01,5,449.95,0,Sunday,6,2024,25
